LocationID,SensingDateTime,SensingDate,SensingTime,Direction_1,Direction_2,total_of_Directions
85,2023-06-05T08:07:00+10:00,2023-06-05,08:07,2,0,2
4,2023-06-05T08:07:00+10:00,2023-06-05,08:07,11,4,15
21,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,2,3
29,2023-06-05T08:07:00+10:00,2023-06-05,08:07,0,2,2
37,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,1,2
40,2023-06-05T08:07:00+10:00,2023-06-05,08:07,4,2,6
42,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,3,4
44,2023-06-05T08:07:00+10:00,2023-06-05,08:07,0,3,3
45,2023-06-05T08:07:00+10:00,2023-06-05,08:07,4,6,10
54,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,0,1
61,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,6,7
69,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,0,1
78,2023-06-05T08:07:00+10:00,2023-06-05,08:07,2,0,2
87,2023-06-05T08:07:00+10:00,2023-06-05,08:07,0,1,1
1,2023-06-05T08:07:00+10:00,2023-06-05,08:07,3,11,14
9,2023-06-05T08:07:00+10:00,2023-06-05,08:07,0,36,36
17,2023-06-05T08:07:00+10:00,2023-06-05,08:07,14,2,16
19,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,0,1
23,2023-06-05T08:07:00+10:00,2023-06-05,08:07,7,5,12
30,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,0,1
48,2023-06-05T08:07:00+10:00,2023-06-05,08:07,1,1,2
63,2023-06-05T08:07:00+10:00,2023-06-05,08:07,2,2,4
67,2023-06-05T08:07:00+10:00,2023-06-05,08:07,3,1,4
68,2023-06-05T08:07:00+10:00,2023-06-05,08:07,3,1,4
72,2023-06-05T08:07:00+10:00,2023-06-05,08:07,4,0,4
8,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,0,2
29,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,3,3
31,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,0,1
36,2023-06-05T08:06:00+10:00,2023-06-05,08:06,7,0,7
39,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,2,4
54,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,4,4
70,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,1,1
75,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,1,3
77,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,6,8
87,2023-06-05T08:06:00+10:00,2023-06-05,08:06,6,0,6
18,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,13,13
23,2023-06-05T08:06:00+10:00,2023-06-05,08:06,5,5,10
35,2023-06-05T08:06:00+10:00,2023-06-05,08:06,3,15,18
46,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,2,3
52,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,4,6
53,2023-06-05T08:06:00+10:00,2023-06-05,08:06,3,3,6
58,2023-06-05T08:06:00+10:00,2023-06-05,08:06,21,1,22
63,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,3,5
72,2023-06-05T08:06:00+10:00,2023-06-05,08:06,5,0,5
76,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,0,2
85,2023-06-05T08:06:00+10:00,2023-06-05,08:06,5,2,7
3,2023-06-05T08:06:00+10:00,2023-06-05,08:06,7,4,11
4,2023-06-05T08:06:00+10:00,2023-06-05,08:06,12,1,13
14,2023-06-05T08:06:00+10:00,2023-06-05,08:06,4,5,9
21,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,4,4
28,2023-06-05T08:06:00+10:00,2023-06-05,08:06,6,6,12
45,2023-06-05T08:06:00+10:00,2023-06-05,08:06,8,4,12
47,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,2,3
61,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,2,4
65,2023-06-05T08:06:00+10:00,2023-06-05,08:06,4,2,6
66,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,1,2
69,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,0,1
2,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,2,3
9,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,21,22
10,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,6,6
19,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,1,3
30,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,0,1
48,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,2,4
51,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,3,5
67,2023-06-05T08:06:00+10:00,2023-06-05,08:06,5,3,8
5,2023-06-05T08:06:00+10:00,2023-06-05,08:06,3,6,9
6,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,11,13
26,2023-06-05T08:06:00+10:00,2023-06-05,08:06,3,1,4
37,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,0,1
40,2023-06-05T08:06:00+10:00,2023-06-05,08:06,2,7,9
41,2023-06-05T08:06:00+10:00,2023-06-05,08:06,15,5,20
42,2023-06-05T08:06:00+10:00,2023-06-05,08:06,4,3,7
50,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,1,1
55,2023-06-05T08:06:00+10:00,2023-06-05,08:06,4,5,9
108,2023-06-05T08:06:00+10:00,2023-06-05,08:06,3,21,24
1,2023-06-05T08:06:00+10:00,2023-06-05,08:06,4,2,6
12,2023-06-05T08:06:00+10:00,2023-06-05,08:06,5,0,5
17,2023-06-05T08:06:00+10:00,2023-06-05,08:06,17,2,19
20,2023-06-05T08:06:00+10:00,2023-06-05,08:06,1,2,3
24,2023-06-05T08:06:00+10:00,2023-06-05,08:06,21,1,22
49,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,2,2
57,2023-06-05T08:06:00+10:00,2023-06-05,08:06,4,16,20
68,2023-06-05T08:06:00+10:00,2023-06-05,08:06,0,2,2
79,2023-06-05T08:06:00+10:00,2023-06-05,08:06,7,3,10
4,2023-06-05T08:05:00+10:00,2023-06-05,08:05,7,5,12
5,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,6,8
8,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,2,4
40,2023-06-05T08:05:00+10:00,2023-06-05,08:05,7,5,12
55,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,2,2
59,2023-06-05T08:05:00+10:00,2023-06-05,08:05,32,16,48
66,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,13,13
75,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,1,3
12,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,1,1
17,2023-06-05T08:05:00+10:00,2023-06-05,08:05,19,3,22
19,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,0,2
35,2023-06-05T08:05:00+10:00,2023-06-05,08:05,7,18,25
57,2023-06-05T08:05:00+10:00,2023-06-05,08:05,8,16,24
58,2023-06-05T08:05:00+10:00,2023-06-05,08:05,39,4,43
62,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,0,2
67,2023-06-05T08:05:00+10:00,2023-06-05,08:05,4,8,12
68,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,2,2
72,2023-06-05T08:05:00+10:00,2023-06-05,08:05,1,1,2
76,2023-06-05T08:05:00+10:00,2023-06-05,08:05,3,0,3
79,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,11,13
85,2023-06-05T08:05:00+10:00,2023-06-05,08:05,4,0,4
6,2023-06-05T08:05:00+10:00,2023-06-05,08:05,3,10,13
26,2023-06-05T08:05:00+10:00,2023-06-05,08:05,4,0,4
29,2023-06-05T08:05:00+10:00,2023-06-05,08:05,6,3,9
41,2023-06-05T08:05:00+10:00,2023-06-05,08:05,33,7,40
44,2023-06-05T08:05:00+10:00,2023-06-05,08:05,1,1,2
61,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,3,3
65,2023-06-05T08:05:00+10:00,2023-06-05,08:05,10,4,14
87,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,0,2
107,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,9,11
2,2023-06-05T08:05:00+10:00,2023-06-05,08:05,7,3,10
18,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,11,13
24,2023-06-05T08:05:00+10:00,2023-06-05,08:05,51,13,64
27,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,1,3
30,2023-06-05T08:05:00+10:00,2023-06-05,08:05,4,1,5
46,2023-06-05T08:05:00+10:00,2023-06-05,08:05,1,3,4
48,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,3,3
49,2023-06-05T08:05:00+10:00,2023-06-05,08:05,1,0,1
53,2023-06-05T08:05:00+10:00,2023-06-05,08:05,3,3,6
63,2023-06-05T08:05:00+10:00,2023-06-05,08:05,1,2,3
3,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,6,8
14,2023-06-05T08:05:00+10:00,2023-06-05,08:05,4,4,8
21,2023-06-05T08:05:00+10:00,2023-06-05,08:05,3,2,5
28,2023-06-05T08:05:00+10:00,2023-06-05,08:05,13,2,15
36,2023-06-05T08:05:00+10:00,2023-06-05,08:05,5,3,8
39,2023-06-05T08:05:00+10:00,2023-06-05,08:05,3,2,5
42,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,1,1
45,2023-06-05T08:05:00+10:00,2023-06-05,08:05,3,0,3
47,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,12,14
54,2023-06-05T08:05:00+10:00,2023-06-05,08:05,5,0,5
69,2023-06-05T08:05:00+10:00,2023-06-05,08:05,1,0,1
70,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,0,2
78,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,0,2
84,2023-06-05T08:05:00+10:00,2023-06-05,08:05,76,25,101
108,2023-06-05T08:05:00+10:00,2023-06-05,08:05,5,32,37
118,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,1,1
9,2023-06-05T08:05:00+10:00,2023-06-05,08:05,4,19,23
10,2023-06-05T08:05:00+10:00,2023-06-05,08:05,0,1,1
11,2023-06-05T08:05:00+10:00,2023-06-05,08:05,1,0,1
23,2023-06-05T08:05:00+10:00,2023-06-05,08:05,14,4,18
52,2023-06-05T08:05:00+10:00,2023-06-05,08:05,2,9,11
56,2023-06-05T08:05:00+10:00,2023-06-05,08:05,1,1,2
109,2023-06-05T08:05:00+10:00,2023-06-05,08:05,7,55,62
117,2023-06-05T08:05:00+10:00,2023-06-05,08:05,17,8,25
3,2023-06-05T08:04:00+10:00,2023-06-05,08:04,4,1,5
5,2023-06-05T08:04:00+10:00,2023-06-05,08:04,6,8,14
6,2023-06-05T08:04:00+10:00,2023-06-05,08:04,5,25,30
21,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,1,1
26,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,2,4
37,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,1,3
40,2023-06-05T08:04:00+10:00,2023-06-05,08:04,4,3,7
44,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,2,2
45,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,2,4
47,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,4,4
55,2023-06-05T08:04:00+10:00,2023-06-05,08:04,7,4,11
61,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,1,2
69,2023-06-05T08:04:00+10:00,2023-06-05,08:04,4,0,4
75,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,0,1
77,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,3,3
108,2023-06-05T08:04:00+10:00,2023-06-05,08:04,3,18,21
1,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,1,3
30,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,3,4
63,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,2,3
67,2023-06-05T08:04:00+10:00,2023-06-05,08:04,5,3,8
8,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,1,3
14,2023-06-05T08:04:00+10:00,2023-06-05,08:04,4,2,6
28,2023-06-05T08:04:00+10:00,2023-06-05,08:04,7,4,11
31,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,1,2
36,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,3,3
39,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,2,4
41,2023-06-05T08:04:00+10:00,2023-06-05,08:04,37,3,40
42,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,2,3
50,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,0,2
54,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,2,4
65,2023-06-05T08:04:00+10:00,2023-06-05,08:04,5,7,12
9,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,30,32
10,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,6,6
17,2023-06-05T08:04:00+10:00,2023-06-05,08:04,12,0,12
23,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,6,7
24,2023-06-05T08:04:00+10:00,2023-06-05,08:04,14,7,21
46,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,0,2
48,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,0,1
52,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,1,3
57,2023-06-05T08:04:00+10:00,2023-06-05,08:04,4,9,13
58,2023-06-05T08:04:00+10:00,2023-06-05,08:04,4,2,6
62,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,0,1
68,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,2,4
79,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,6,8
4,2023-06-05T08:04:00+10:00,2023-06-05,08:04,7,2,9
29,2023-06-05T08:04:00+10:00,2023-06-05,08:04,6,0,6
66,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,5,6
70,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,1,1
12,2023-06-05T08:04:00+10:00,2023-06-05,08:04,2,0,2
18,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,12,12
19,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,0,1
20,2023-06-05T08:04:00+10:00,2023-06-05,08:04,0,1,1
35,2023-06-05T08:04:00+10:00,2023-06-05,08:04,7,7,14
51,2023-06-05T08:04:00+10:00,2023-06-05,08:04,3,1,4
53,2023-06-05T08:04:00+10:00,2023-06-05,08:04,4,2,6
72,2023-06-05T08:04:00+10:00,2023-06-05,08:04,6,0,6
85,2023-06-05T08:04:00+10:00,2023-06-05,08:04,1,4,5
3,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,2,3
5,2023-06-05T08:03:00+10:00,2023-06-05,08:03,6,3,9
28,2023-06-05T08:03:00+10:00,2023-06-05,08:03,8,1,9
39,2023-06-05T08:03:00+10:00,2023-06-05,08:03,4,2,6
41,2023-06-05T08:03:00+10:00,2023-06-05,08:03,30,1,31
45,2023-06-05T08:03:00+10:00,2023-06-05,08:03,4,2,6
47,2023-06-05T08:03:00+10:00,2023-06-05,08:03,0,3,3
66,2023-06-05T08:03:00+10:00,2023-06-05,08:03,0,6,6
87,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,1,2
108,2023-06-05T08:03:00+10:00,2023-06-05,08:03,2,11,13
10,2023-06-05T08:03:00+10:00,2023-06-05,08:03,0,2,2
19,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,2,3
30,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,1,2
35,2023-06-05T08:03:00+10:00,2023-06-05,08:03,6,14,20
46,2023-06-05T08:03:00+10:00,2023-06-05,08:03,2,0,2
57,2023-06-05T08:03:00+10:00,2023-06-05,08:03,0,15,15
63,2023-06-05T08:03:00+10:00,2023-06-05,08:03,0,2,2
79,2023-06-05T08:03:00+10:00,2023-06-05,08:03,14,13,27
85,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,2,3
4,2023-06-05T08:03:00+10:00,2023-06-05,08:03,10,2,12
6,2023-06-05T08:03:00+10:00,2023-06-05,08:03,8,18,26
8,2023-06-05T08:03:00+10:00,2023-06-05,08:03,3,4,7
14,2023-06-05T08:03:00+10:00,2023-06-05,08:03,3,5,8
21,2023-06-05T08:03:00+10:00,2023-06-05,08:03,0,1,1
26,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,2,3
36,2023-06-05T08:03:00+10:00,2023-06-05,08:03,4,0,4
54,2023-06-05T08:03:00+10:00,2023-06-05,08:03,6,5,11
55,2023-06-05T08:03:00+10:00,2023-06-05,08:03,6,9,15
65,2023-06-05T08:03:00+10:00,2023-06-05,08:03,3,4,7
77,2023-06-05T08:03:00+10:00,2023-06-05,08:03,2,2,4
1,2023-06-05T08:03:00+10:00,2023-06-05,08:03,2,2,4
2,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,1,2
9,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,19,20
11,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,0,1
23,2023-06-05T08:03:00+10:00,2023-06-05,08:03,2,7,9
62,2023-06-05T08:03:00+10:00,2023-06-05,08:03,3,3,6
67,2023-06-05T08:03:00+10:00,2023-06-05,08:03,6,10,16
68,2023-06-05T08:03:00+10:00,2023-06-05,08:03,3,3,6
72,2023-06-05T08:03:00+10:00,2023-06-05,08:03,24,6,30
86,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,2,3
31,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,1,2
37,2023-06-05T08:03:00+10:00,2023-06-05,08:03,1,0,1
40,2023-06-05T08:03:00+10:00,2023-06-05,08:03,3,0,3
42,2023-06-05T08:03:00+10:00,2023-06-05,08:03,0,1,1
61,2023-06-05T08:03:00+10:00,2023-06-05,08:03,7,5,12
69,2023-06-05T08:03:00+10:00,2023-06-05,08:03,4,1,5
75,2023-06-05T08:03:00+10:00,2023-06-05,08:03,0,2,2
17,2023-06-05T08:03:00+10:00,2023-06-05,08:03,18,4,22
18,2023-06-05T08:03:00+10:00,2023-06-05,08:03,2,14,16
24,2023-06-05T08:03:00+10:00,2023-06-05,08:03,41,6,47
27,2023-06-05T08:03:00+10:00,2023-06-05,08:03,3,1,4
48,2023-06-05T08:03:00+10:00,2023-06-05,08:03,2,1,3
51,2023-06-05T08:03:00+10:00,2023-06-05,08:03,2,0,2
52,2023-06-05T08:03:00+10:00,2023-06-05,08:03,3,6,9
53,2023-06-05T08:03:00+10:00,2023-06-05,08:03,5,3,8
58,2023-06-05T08:03:00+10:00,2023-06-05,08:03,24,6,30
3,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,4,6
14,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,5,7
28,2023-06-05T08:02:00+10:00,2023-06-05,08:02,8,1,9
29,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,1,1
40,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,2,3
41,2023-06-05T08:02:00+10:00,2023-06-05,08:02,27,1,28
44,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,2,2
87,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,1,2
1,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,1,3
18,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,17,18
19,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,1,1
24,2023-06-05T08:02:00+10:00,2023-06-05,08:02,12,11,23
46,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,1,2
48,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,0,2
53,2023-06-05T08:02:00+10:00,2023-06-05,08:02,5,2,7
58,2023-06-05T08:02:00+10:00,2023-06-05,08:02,18,4,22
72,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,2,3
85,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,0,1
6,2023-06-05T08:02:00+10:00,2023-06-05,08:02,15,9,24
36,2023-06-05T08:02:00+10:00,2023-06-05,08:02,10,1,11
37,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,1,1
45,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,0,1
50,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,2,4
55,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,4,5
65,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,0,2
69,2023-06-05T08:02:00+10:00,2023-06-05,08:02,3,2,5
70,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,1,2
9,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,4,4
10,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,4,5
23,2023-06-05T08:02:00+10:00,2023-06-05,08:02,4,1,5
35,2023-06-05T08:02:00+10:00,2023-06-05,08:02,9,12,21
56,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,2,4
62,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,1,3
63,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,2,2
76,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,0,1
79,2023-06-05T08:02:00+10:00,2023-06-05,08:02,13,8,21
4,2023-06-05T08:02:00+10:00,2023-06-05,08:02,6,5,11
5,2023-06-05T08:02:00+10:00,2023-06-05,08:02,5,14,19
8,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,1,2
21,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,1,1
31,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,0,1
39,2023-06-05T08:02:00+10:00,2023-06-05,08:02,3,0,3
42,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,1,2
47,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,6,7
61,2023-06-05T08:02:00+10:00,2023-06-05,08:02,3,3,6
66,2023-06-05T08:02:00+10:00,2023-06-05,08:02,3,2,5
71,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,1,1
75,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,0,2
77,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,0,1
108,2023-06-05T08:02:00+10:00,2023-06-05,08:02,0,13,13
2,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,1,3
12,2023-06-05T08:02:00+10:00,2023-06-05,08:02,4,1,5
17,2023-06-05T08:02:00+10:00,2023-06-05,08:02,8,2,10
27,2023-06-05T08:02:00+10:00,2023-06-05,08:02,1,0,1
52,2023-06-05T08:02:00+10:00,2023-06-05,08:02,3,2,5
57,2023-06-05T08:02:00+10:00,2023-06-05,08:02,5,8,13
67,2023-06-05T08:02:00+10:00,2023-06-05,08:02,3,3,6
68,2023-06-05T08:02:00+10:00,2023-06-05,08:02,2,2,4
4,2023-06-05T08:01:00+10:00,2023-06-05,08:01,7,8,15
5,2023-06-05T08:01:00+10:00,2023-06-05,08:01,6,18,24
6,2023-06-05T08:01:00+10:00,2023-06-05,08:01,2,14,16
8,2023-06-05T08:01:00+10:00,2023-06-05,08:01,4,2,6
14,2023-06-05T08:01:00+10:00,2023-06-05,08:01,3,1,4
40,2023-06-05T08:01:00+10:00,2023-06-05,08:01,3,4,7
41,2023-06-05T08:01:00+10:00,2023-06-05,08:01,15,1,16
45,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,6,6
65,2023-06-05T08:01:00+10:00,2023-06-05,08:01,8,3,11
66,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,2,2
2,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,1,1
10,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,4,4
11,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,0,1
24,2023-06-05T08:01:00+10:00,2023-06-05,08:01,13,8,21
30,2023-06-05T08:01:00+10:00,2023-06-05,08:01,3,0,3
35,2023-06-05T08:01:00+10:00,2023-06-05,08:01,8,9,17
46,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,0,1
51,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,0,1
62,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,1,2
68,2023-06-05T08:01:00+10:00,2023-06-05,08:01,5,0,5
72,2023-06-05T08:01:00+10:00,2023-06-05,08:01,3,4,7
3,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,1,2
28,2023-06-05T08:01:00+10:00,2023-06-05,08:01,7,2,9
29,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,1,1
36,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,1,2
42,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,3,4
47,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,4,4
54,2023-06-05T08:01:00+10:00,2023-06-05,08:01,4,7,11
55,2023-06-05T08:01:00+10:00,2023-06-05,08:01,5,4,9
61,2023-06-05T08:01:00+10:00,2023-06-05,08:01,7,6,13
78,2023-06-05T08:01:00+10:00,2023-06-05,08:01,2,0,2
87,2023-06-05T08:01:00+10:00,2023-06-05,08:01,2,1,3
9,2023-06-05T08:01:00+10:00,2023-06-05,08:01,4,12,16
17,2023-06-05T08:01:00+10:00,2023-06-05,08:01,11,9,20
52,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,4,4
56,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,2,2
63,2023-06-05T08:01:00+10:00,2023-06-05,08:01,4,2,6
67,2023-06-05T08:01:00+10:00,2023-06-05,08:01,4,3,7
85,2023-06-05T08:01:00+10:00,2023-06-05,08:01,3,0,3
86,2023-06-05T08:01:00+10:00,2023-06-05,08:01,2,0,2
26,2023-06-05T08:01:00+10:00,2023-06-05,08:01,4,4,8
39,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,1,2
50,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,1,1
71,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,1,2
77,2023-06-05T08:01:00+10:00,2023-06-05,08:01,4,2,6
108,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,13,14
1,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,2,3
12,2023-06-05T08:01:00+10:00,2023-06-05,08:01,3,1,4
18,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,6,7
23,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,4,5
48,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,1,1
53,2023-06-05T08:01:00+10:00,2023-06-05,08:01,0,5,5
57,2023-06-05T08:01:00+10:00,2023-06-05,08:01,2,4,6
58,2023-06-05T08:01:00+10:00,2023-06-05,08:01,1,2,3
79,2023-06-05T08:01:00+10:00,2023-06-05,08:01,4,2,6
3,2023-06-05T08:00:00+10:00,2023-06-05,08:00,3,2,5
5,2023-06-05T08:00:00+10:00,2023-06-05,08:00,5,6,11
21,2023-06-05T08:00:00+10:00,2023-06-05,08:00,1,1,2
36,2023-06-05T08:00:00+10:00,2023-06-05,08:00,3,1,4
39,2023-06-05T08:00:00+10:00,2023-06-05,08:00,2,3,5
41,2023-06-05T08:00:00+10:00,2023-06-05,08:00,12,7,19
54,2023-06-05T08:00:00+10:00,2023-06-05,08:00,0,2,2
61,2023-06-05T08:00:00+10:00,2023-06-05,08:00,2,1,3
70,2023-06-05T08:00:00+10:00,2023-06-05,08:00,3,1,4
75,2023-06-05T08:00:00+10:00,2023-06-05,08:00,1,0,1
118,2023-06-05T08:00:00+10:00,2023-06-05,08:00,1,0,1
9,2023-06-05T08:00:00+10:00,2023-06-05,08:00,0,16,16
11,2023-06-05T08:00:00+10:00,2023-06-05,08:00,4,1,5
